 14.12 -12.06 6.06 17.85 21.44 16.75 23.34 9.54 37.43 9.34 8.51 14.78 17.81 7.26 25.15 3.15 12.31 -1.76 7.60 1.04 31.43 -6.18 17.25 7.38 -2.35 8.93 4.27 33.45 14.66 13.43
 14.07 -11.92 5.65 18.37 21.62 16.94 23.26 9.17 37.89 9.58 8.80 14.93 17.41 7.79 25.16 3.27 12.84 -2.07 7.44 0.95 31.50 -6.55 16.97 7.25 -3.07 8.81 4.31 33.68 14.79 12.99
 13.80 -11.59 4.90 18.69 21.37 16.68 22.63 8.60 37.65 9.54 8.71 14.69 16.76 7.93 24.43 3.14 12.98 -2.62 7.00 0.59 31.10 -6.98 16.64 6.78 -3.92 8.39 4.14 33.27 14.57 12.25
 13.57 -11.27 4.30 18.83 21.06 16.63 22.14 8.10 37.56 9.64 8.78 14.64 16.06 8.25 24.16 3.20 13.51 -2.91 6.60 0.45 30.60 -7.20 16.24 6.51 -4.29 8.12 4.12 33.19 14.60 11.81
 13.22 -11.56 3.79 19.17 20.92 16.85 22.00 7.68 38.12 9.48 8.70 14.77 15.64 8.56 24.37 3.23 14.14 -3.16 6.36 0.20 30.65 -7.81 15.87 6.26 -5.10 7.94 4.01 33.20 14.72 11.24
 12.92 -11.22 3.20 19.20 20.36 16.69 21.14 7.14 37.68 9.68 8.75 14.55 14.77 8.60 23.62 3.18 14.56 -3.46 6.05 0.12 29.83 -7.95 15.49 5.98 -5.48 7.77 3.93 32.85 14.55 10.75
 12.75 -11.09 2.69 19.32 19.96 16.78 20.87 6.53 38.02 9.76 8.69 14.76 14.01 8.99 23.73 3.20 15.34 -3.40 5.84 -0.07 29.59 -8.38 15.18 5.84 -5.80 7.43 3.92 32.80 14.71 10.31
 12.23 -11.20 2.03 19.47 19.29 16.45 20.12 5.85 37.86 9.79 8.53 14.60 12.83 9.02 23.21 2.95 15.65 -3.74 5.37 -0.44 28.89 -8.83 14.79 5.57 -6.30 7.09 3.51 32.40 14.55 9.65
 11.77 -11.15 1.42 19.30 18.50 16.16 19.39 5.13 37.35 9.66 8.21 14.41 11.78 9.05 22.76 2.77 15.86 -3.69 5.04 -0.59 27.98 -9.10 14.19 5.24 -6.50 6.66 3.25 31.88 14.38 9.10
 11.31 -11.75 0.94 19.40 17.92 16.12 19.07 4.48 37.76 9.54 7.96 14.35 10.84 9.14 22.67 2.57 16.28 -3.91 4.57 -1.07 27.60 -9.81 13.73 4.94 -7.18 6.33 2.78 31.88 14.34 8.57
 11.26 -11.62 0.68 19.56 17.38 16.08 18.67 4.01 37.89 9.72 7.97 14.51 9.94 9.45 22.64 2.54 16.72 -3.46 4.55 -1.09 26.95 -9.88 13.55 4.95 -7.19 6.10 2.68 31.85 14.47 8.36
 11.03 -11.38 0.43 19.57 16.67 15.82 18.04 3.57 37.31 9.84 7.88 14.39 8.89 9.63 22.20 2.49 16.87 -3.16 4.41 -1.05 26.06 -9.80 13.09 4.99 -7.11 5.95 2.56 31.30 14.36 8.04
 10.87 -11.50 0.28 19.50 16.10 15.96 17.92 3.16 37.56 9.85 7.69 14.52 8.02 9.97 22.31 2.42 17.22 -2.79 4.21 -1.28 25.61 -9.99 12.84 4.93 -7.18 5.83 2.26 31.25 14.46 7.89
 10.77 -11.31 0.15 19.54 15.46 15.76 17.46 2.87 37.19 9.92 7.69 14.55 7.14 10.18 21.80 2.51 17.31 -2.36 4.19 -1.09 24.66 -9.80 12.44 4.97 -7.09 5.77 2.17 30.85 14.42 7.62
 10.67 -11.51 -0.12 19.52 14.91 15.66 17.20 2.29 37.52 10.00 7.45 14.59 6.05 10.41 21.86 2.25 17.56 -2.22 3.96 -1.40 24.14 -10.14 12.11 5.01 -7.26 5.51 1.73 30.80 14.42 7.35
 10.67 -11.60 -0.08 19.75 14.49 15.71 16.98 2.09 37.76 9.99 7.34 14.75 5.35 10.88 21.72 2.30 17.90 -1.79 3.96 -1.40 23.63 -10.24 11.84 5.09 -7.41 5.50 1.40 30.73 14.59 7.29
 10.76 -11.50 -0.16 19.62 14.05 15.59 16.80 1.87 37.78 10.09 7.31 14.88 4.61 11.14 21.60 2.30 18.07 -1.45 3.91 -1.41 23.02 -10.20 11.54 5.22 -7.44 5.48 1.15 30.67 14.64 7.17
 10.85 -11.16 -0.03 19.59 13.56 15.57 16.51 1.80 37.57 10.22 7.32 15.00 3.83 11.53 21.24 2.34 18.28 -1.06 3.86 -1.39 22.28 -9.95 11.32 5.46 -7.26 5.59 1.03 30.38 14.77 7.16
 10.91 -11.70 -0.09 19.69 13.16 15.57 16.57 1.41 38.24 10.13 7.01 15.17 3.11 11.92 21.39 2.24 18.55 -1.00 3.66 -1.70 21.88 -10.32 10.99 5.51 -7.78 5.55 0.68 30.56 14.79 7.02
 11.00 -11.57 -0.01 19.77 12.86 15.54 16.42 1.28 38.42 10.24 7.02 15.46 2.55 12.39 21.22 2.25 18.78 -0.67 3.67 -1.80 21.44 -10.31 10.76 5.72 -7.90 5.62 0.47 30.52 14.88 6.98
 10.75 -11.99 -0.20 19.29 12.21 15.27 16.01 0.74 38.32 9.85 6.46 15.24 1.68 12.50 20.83 1.93 18.70 -0.76 3.15 -2.23 20.73 -10.70 10.12 5.51 -8.57 5.25 0.03 30.02 14.56 6.53
 11.05 -12.06 0.23 19.62 12.29 15.54 16.37 0.89 38.94 10.13 6.67 15.68 1.66 13.02 21.20 2.33 19.08 -0.45 3.32 -2.18 20.67 -10.49 10.26 5.98 -8.55 5.63 0.21 30.56 14.88 6.79
 10.74 -12.17 0.20 19.21 11.55 15.09 15.84 0.36 38.49 9.74 6.26 15.47 1.00 13.12 20.71 2.11 18.82 -0.45 2.97 -2.60 19.76 -10.63 9.58 5.87 -9.00 5.28 -0.03 29.96 14.46 6.44
 10.85 -12.35 0.35 19.17 11.25 14.87 15.78 0.21 38.55 9.76 6.01 15.41 0.74 13.39 20.49 2.15 18.68 -0.52 2.78 -2.89 19.42 -10.68 9.30 5.97 -9.25 5.24 -0.01 29.96 14.31 6.43
 11.10 -12.01 1.02 19.60 11.30 15.08 15.90 0.51 38.73 9.92 6.31 15.69 1.00 14.10 20.61 2.75 18.94 0.08 3.13 -2.63 19.34 -10.23 9.23 6.63 -9.17 5.63 0.44 30.06 14.37 6.77
 10.67 -12.59 1.04 19.27 10.94 14.77 15.70 0.26 38.44 9.45 5.89 15.35 1.08 13.92 20.41 2.70 18.41 -0.10 2.68 -3.06 18.82 -10.36 8.77 6.56 -9.53 5.55 0.41 29.83 13.84 6.62
 10.56 -12.74 1.58 19.59 10.84 14.77 15.83 0.44 38.63 9.44 5.88 15.41 1.42 14.26 20.37 3.16 18.34 0.13 2.79 -3.09 18.75 -10.15 8.42 6.91 -9.69 5.76 0.81 29.88 13.57 6.69
 10.55 -12.76 2.24 20.10 10.97 14.74 16.17 0.91 38.57 9.42 6.00 15.48 2.26 14.50 20.56 3.79 18.15 0.56 3.01 -2.85 18.75 -9.59 8.23 7.31 -9.51 6.21 1.44 29.98 13.34 7.04
 10.40 -12.72 2.91 20.38 10.98 14.65 16.25 1.24 38.37 9.28 6.04 15.41 3.05 14.81 20.47 4.46 17.90 0.99 3.19 -2.67 18.54 -9.07 7.96 7.71 -9.29 6.49 2.03 29.77 12.87 7.25
 10.37 -12.56 3.77 21.12 11.27 14.67 16.70 1.97 38.26 9.39 6.45 15.52 4.25 15.00 20.68 5.41 17.60 1.63 3.67 -2.24 18.64 -8.23 7.92 8.20 -8.78 7.27 2.84 29.94 12.66 7.70
 10.32 -12.85 4.97 22.58 12.01 15.14 17.53 2.91 39.03 9.52 6.94 15.82 6.05 15.59 21.25 6.64 17.89 2.34 4.22 -1.62 19.37 -7.62 7.88 8.90 -8.62 8.17 3.76 30.53 12.72 8.37
 9.64 -12.63 5.82 23.03 12.02 14.88 17.64 3.66 38.05 9.19 7.10 15.34 7.42 15.45 20.94 7.60 17.18 3.04 4.60 -1.14 19.01 -6.64 7.39 9.15 -8.10 8.64 4.40 29.75 12.07 8.47
 9.41 -12.98 7.37 24.51 12.91 15.55 18.80 5.04 38.70 9.05 7.80 15.54 9.93 15.81 21.75 9.06 17.31 4.06 5.40 -0.25 19.94 -5.90 7.43 9.76 -7.73 9.92 5.44 30.14 12.15 9.15
 9.74 -11.83 9.62 26.43 14.18 16.58 20.08 7.17 38.70 9.58 9.23 16.13 12.79 16.81 22.34 11.37 17.68 5.90 7.02 1.69 20.79 -3.89 8.01 11.07 -6.12 11.96 7.25 30.31 12.64 10.39
 9.36 -11.50 11.18 27.74 14.96 17.13 21.03 8.73 38.50 9.39 10.08 16.00 15.35 17.07 22.63 12.90 17.54 7.09 8.03 2.87 21.41 -2.78 8.06 11.59 -5.47 13.27 8.23 29.92 12.62 11.08
 9.51 -10.19 13.82 29.85 16.39 18.51 22.40 11.27 38.35 9.72 11.90 16.47 18.71 17.97 23.24 15.33 17.99 9.25 9.82 5.22 22.39 -0.72 8.72 12.80 -3.83 15.60 10.07 29.75 13.34 12.28
 9.86 -9.75 16.72 32.70 18.51 20.56 24.63 14.13 39.73 10.04 13.94 17.28 22.71 19.30 24.63 18.02 18.97 11.42 11.79 7.48 24.47 0.71 9.62 14.10 -2.78 18.16 11.80 30.59 14.52 13.85
 10.13 -8.43 19.76 34.68 20.27 22.63 26.53 16.90 40.12 10.11 15.92 17.98 26.59 20.60 26.03 20.67 19.82 13.91 13.92 10.00 26.17 2.39 10.70 15.33 -1.08 20.49 13.73 30.45 15.64 15.31
 10.55 -7.42 22.94 37.14 22.20 24.95 28.55 20.00 41.00 10.29 18.13 18.60 30.46 21.81 27.18 23.27 20.73 16.10 16.06 12.69 28.10 3.85 11.90 16.56 0.20 23.10 15.50 30.75 16.87 16.88
 11.27 -5.47 26.50 39.23 24.34 27.62 30.62 23.39 41.35 10.62 20.69 19.44 34.47 23.44 28.52 26.28 21.99 18.98 18.67 15.99 30.13 5.85 13.42 18.04 2.19 25.91 17.74 30.59 18.45 18.70
 12.64 -2.91 30.84 42.25 27.28 31.17 33.45 27.42 42.69 11.55 23.95 21.09 39.08 26.05 30.50 30.05 24.23 22.49 22.07 19.99 32.80 8.42 15.73 20.25 4.76 29.39 20.64 31.28 20.88 21.34
 13.53 -1.19 34.90 44.60 29.82 34.55 36.00 31.07 44.04 11.88 26.73 22.27 43.29 28.12 32.52 33.31 26.15 25.50 24.94 23.33 35.46 10.18 17.70 21.96 6.63 32.18 22.98 31.55 22.89 23.59
 14.68 0.94 38.56 46.23 32.11 37.77 38.29 34.28 45.05 12.27 29.19 23.48 46.67 30.21 34.40 36.23 28.22 28.25 27.71 26.57 37.92 11.91 19.75 23.76 8.55 34.54 25.13 31.71 24.93 25.68
 16.55 3.80 42.73 48.29 34.84 41.49 40.95 37.99 46.53 13.28 32.22 25.29 50.42 32.83 36.66 39.68 31.02 31.59 31.08 30.32 40.84 14.37 22.44 26.18 11.16 37.49 28.00 32.24 27.48 28.37
 18.34 6.84 47.11 50.02 37.57 45.47 43.91 41.63 48.27 14.19 34.99 27.29 53.94 35.84 39.57 43.39 34.21 35.08 34.53 33.97 43.98 16.75 25.07 28.91 13.74 40.03 30.93 32.57 30.14 31.08
 20.56 10.20 51.43 51.79 40.42 49.48 46.67 45.23 50.11 15.49 37.77 29.43 57.28 38.85 42.23 46.97 37.45 38.41 38.11 37.64 47.23 19.35 27.89 31.87 16.38 42.70 34.08 33.04 32.87 33.98
 22.63 13.43 54.79 52.49 42.68 52.72 49.02 47.88 51.66 16.79 39.81 31.47 59.37 41.47 44.97 49.75 40.61 41.13 40.96 40.33 50.16 21.49 30.42 34.58 18.86 44.26 36.62 33.39 35.30 36.33
 25.40 17.05 58.00 53.37 45.23 56.17 51.63 50.42 53.78 18.72 41.89 34.17 61.45 44.28 48.16 52.71 44.02 44.07 44.06 43.08 53.22 24.13 33.36 37.71 21.84 46.13 39.48 34.38 38.10 39.03
 28.25 21.35 61.78 54.09 47.69 59.93 54.58 53.22 55.81 20.57 43.96 36.98 63.68 47.55 51.75 56.00 47.75 47.38 47.58 46.08 56.69 26.90 36.25 41.50 24.93 47.86 42.65 34.76 40.96 41.69
 30.75 25.21 63.74 53.75 49.39 62.13 56.26 54.74 57.16 22.63 45.05 39.44 64.32 49.70 54.45 57.96 50.55 49.64 49.85 47.91 58.90 29.34 38.54 44.36 27.70 48.60 44.82 35.12 43.07 43.49
 33.21 28.81 65.77 53.24 50.83 64.35 58.20 56.02 58.68 24.32 45.73 41.83 65.10 51.92 57.56 59.83 53.22 51.92 52.13 49.45 61.48 31.43 40.51 47.38 30.14 49.13 46.86 35.46 45.14 45.17
 34.85 31.40 67.21 52.12 51.69 66.11 59.67 56.35 60.09 25.27 45.61 43.69 65.11 53.59 60.45 61.06 55.39 53.53 53.65 50.13 63.58 32.42 41.77 49.66 31.59 48.73 48.16 35.15 46.63 45.86
 37.60 35.66 69.05 51.79 53.01 68.07 61.39 57.60 61.28 27.65 46.44 46.33 65.80 55.87 63.45 63.01 58.02 56.09 55.90 51.76 65.76 34.99 43.63 52.87 34.43 49.18 50.42 35.39 48.71 47.41
 39.35 38.56 68.31 49.71 52.69 67.75 61.45 56.58 61.34 29.27 45.71 47.78 64.02 56.32 65.14 62.53 58.83 56.86 56.23 51.40 66.28 36.07 44.27 54.35 36.15 47.77 50.78 35.28 49.38 47.52
 38.89 39.12 66.83 46.58 50.93 66.40 60.36 54.35 60.25 28.62 43.37 47.48 61.59 55.54 65.60 60.98 58.20 56.17 55.15 49.58 65.65 34.96 43.13 54.20 35.74 45.06 49.69 33.22 48.41 45.75
 40.03 40.62 65.38 44.18 50.11 65.44 60.14 52.82 60.33 29.93 42.19 48.35 59.33 55.21 66.99 59.60 58.17 56.10 54.62 48.32 65.75 35.04 43.30 54.69 36.62 43.21 49.31 33.51 48.71 45.29
 41.84 43.20 65.50 42.81 50.27 65.62 61.02 52.47 60.96 31.57 42.07 49.98 58.76 56.13 69.73 59.60 59.10 57.68 55.40 48.37 66.91 36.11 44.21 56.41 38.78 42.08 50.12 33.83 49.70 45.74
 41.67 43.18 62.66 39.66 48.11 62.99 59.43 49.58 59.57 31.69 39.92 49.43 55.48 54.58 69.82 56.82 57.39 56.51 53.56 45.91 65.63 34.90 43.09 55.42 38.78 39.08 48.50 33.11 48.50 44.01
 41.83 43.82 60.34 37.38 46.72 60.82 58.24 47.43 58.40 32.39 38.68 49.26 52.93 53.63 69.98 54.52 56.04 56.07 52.30 44.16 64.54 34.45 42.57 54.76 39.44 36.75 47.52 32.90 47.84 42.91
 40.56 42.42 57.09 34.06 44.15 57.58 56.19 44.28 56.41 31.47 36.31 47.76 49.67 51.16 69.18 51.12 53.49 54.07 49.70 41.11 62.57 32.34 40.71 52.69 38.49 33.28 45.23 31.76 45.85 40.64
 41.06 42.45 55.15 32.51 43.25 55.90 55.74 42.61 56.14 32.33 35.65 47.90 47.80 50.40 70.03 49.20 52.55 53.89 48.69 39.62 62.16 31.93 40.58 52.21 39.34 31.37 44.39 32.57 45.56 40.10
 38.79 39.50 50.33 27.94 39.68 51.31 52.75 38.08 53.08 30.45 32.30 45.35 43.31 46.77 68.29 44.39 48.69 50.75 44.68 35.37 58.99 28.66 37.72 48.83 37.80 26.68 40.88 30.90 42.51 36.91
 38.76 38.89 47.64 26.73 38.56 48.77 51.47 36.23 51.76 30.96 31.79 44.74 41.12 45.17 67.35 42.02 47.05 49.71 43.01 33.84 57.31 28.29 37.21 47.21 38.40 25.19 39.79 31.71 41.69 36.20
 36.23 35.00 42.50 22.75 35.17 44.22 48.40 31.85 49.01 29.02 28.79 41.94 36.81 41.28 64.93 37.19 43.35 45.95 38.87 29.49 53.89 24.85 34.35 43.24 36.31 21.04 35.94 30.77 38.63 33.18
 33.57 31.22 37.77 18.94 31.74 39.72 45.21 27.61 45.90 26.67 25.89 38.94 32.79 37.34 62.23 32.71 39.71 42.56 34.65 25.54 50.17 21.63 31.30 39.29 34.41 17.20 32.38 29.29 35.42 30.19
 32.95 29.12 34.60 17.27 30.33 37.02 43.72 25.31 44.43 26.42 25.02 37.79 30.58 35.06 60.71 30.02 37.87 40.48 32.33 23.49 47.95 20.55 30.36 36.85 34.36 15.67 30.59 30.09 34.18 29.22
 29.79 24.18 29.18 13.50 26.67 32.28 40.05 20.68 41.15 23.60 21.79 34.22 26.38 30.54 56.99 25.26 34.06 36.01 27.47 19.16 43.43 16.93 26.87 32.05 31.66 11.93 26.36 28.73 30.61 25.85
 27.43 19.94 24.66 10.04 23.77 28.32 37.29 16.77 38.64 21.52 19.19 31.48 22.84 26.65 54.35 21.29 31.06 32.28 23.38 15.43 39.90 14.06 24.14 28.06 29.81 8.85 22.87 28.00 27.89 23.19
 25.14 15.90 20.44 7.03 20.94 24.73 34.34 13.27 36.15 19.53 16.92 28.66 19.62 22.99 51.13 17.70 28.35 28.43 19.53 12.21 36.04 11.52 21.52 24.22 27.78 6.48 19.63 27.14 25.26 20.73
 23.70 12.45 17.45 5.72 19.43 22.33 32.53 11.03 34.99 18.55 15.73 26.99 17.76 20.49 48.66 15.40 26.76 25.37 16.70 10.04 33.17 10.06 19.89 21.45 26.51 5.59 17.42 27.75 23.82 19.31
 20.79 7.89 13.12 2.81 16.36 18.54 29.02 7.54 31.98 16.10 12.99 23.57 14.57 16.48 44.39 11.84 23.64 20.80 12.55 6.68 28.88 7.37 16.81 17.22 23.50 3.35 13.88 26.19 20.75 16.42
 19.00 3.79 10.39 0.98 14.41 16.31 27.20 5.09 31.14 14.65 11.51 21.83 12.69 13.77 42.38 9.51 22.02 17.56 9.67 4.28 26.20 5.41 14.83 14.33 21.62 2.24 11.32 26.27 19.03 14.57
 17.09 0.41 7.60 -0.62 12.70 14.08 24.98 3.18 29.40 13.39 9.99 19.89 10.94 10.99 39.39 7.36 19.99 14.18 6.91 2.29 23.31 3.95 12.96 11.61 19.69 1.45 9.07 25.68 17.21 12.85
 15.18 -3.16 5.52 -2.23 10.76 12.26 23.18 1.46 28.38 11.91 8.48 18.22 9.39 8.67 37.27 5.66 18.37 11.19 4.49 0.34 20.82 2.32 11.11 9.04 17.37 0.74 6.88 25.17 15.60 11.16
 13.51 -6.26 3.64 -3.14 9.21 10.63 21.20 0.02 27.08 10.70 7.21 16.61 7.90 6.42 34.65 4.00 16.49 8.11 2.49 -1.23 18.59 0.85 9.59 6.81 15.05 0.39 4.97 24.61 13.99 9.59
 12.10 -8.34 2.48 -3.79 8.19 9.61 19.79 -0.64 26.18 10.01 6.44 15.57 7.17 4.87 32.76 3.05 15.18 5.95 1.26 -2.04 16.98 0.08 8.49 5.24 13.30 0.53 3.72 24.02 12.77 8.57
 11.14 -10.25 1.90 -3.89 7.37 8.83 18.44 -0.84 25.54 9.39 5.95 14.76 6.63 3.59 31.13 2.44 13.81 3.97 0.48 -2.55 15.93 -0.61 7.89 4.00 11.46 0.86 2.83 23.50 11.88 7.88
 10.04 -12.38 1.28 -4.15 6.64 8.20 17.61 -1.34 25.26 8.58 5.37 14.07 6.15 2.49 30.06 1.74 12.55 2.25 -0.42 -3.36 15.10 -1.64 7.03 2.84 9.65 0.94 1.77 23.24 10.95 7.08
 9.26 -13.86 1.20 -4.23 6.10 7.96 17.01 -1.32 25.19 8.11 5.03 13.66 5.96 1.75 29.51 1.40 11.54 0.90 -0.78 -3.71 15.05 -2.47 6.64 2.01 8.00 1.07 1.21 22.89 10.21 6.60
